"XMean" "YActivity" "Subject"
"8740" -0.411442879098217+0i "WALKING" 26
"8741" -0.417780545301426+0i "WALKING" 26
"8742" -0.401859996632977+0i "WALKING" 26
"8743" -0.397814574869875+0i "WALKING" 26
"8744" -0.390435211894474+0i "WALKING" 26
"8745" -0.39346128693369+0i "WALKING" 26
"8746" -0.403765871421747+0i "WALKING" 26
"8747" -0.414207809034225+0i "WALKING" 26
"8748" -0.406311145081818+0i "WALKING" 26
"8749" -0.391356420543993+0i "WALKING" 26
"8750" -0.37214822625205+0i "WALKING" 26
"8751" -0.360611656786096+0i "WALKING" 26
"8752" -0.374263138694563+0i "WALKING" 26
"8753" -0.382338325788948+0i "WALKING" 26
"8754" -0.389036031561676+0i "WALKING" 26
"8755" -0.390222112027273+0i "WALKING" 26
"8756" -0.382848980389661+0i "WALKING" 26
"8757" -0.392227541652585+0i "WALKING" 26
"8758" -0.399296306482531+0i "WALKING" 26
"8759" -0.386336020741123+0i "WALKING" 26
"8760" -0.371569898054189+0i "WALKING" 26
"8761" -0.388537979078538+0i "WALKING" 26
"8762" -0.394308081579323+0i "WALKING" 26
"8763" -0.366070799360089+0i "WALKING_DOWNSTAIRS" 26
"8764" -0.365504466048663+0i "WALKING_DOWNSTAIRS" 26
"8765" -0.360159534115508+0i "WALKING_DOWNSTAIRS" 26
"8766" -0.350250148830303+0i "WALKING_DOWNSTAIRS" 26
"8767" -0.37018630849697+0i "WALKING_DOWNSTAIRS" 26
"8768" -0.380279350634759+0i "WALKING_DOWNSTAIRS" 26
"8769" -0.386521146039572+0i "WALKING_DOWNSTAIRS" 26
"8770" -0.353708931143494+0i "WALKING_DOWNSTAIRS" 26
"8771" -0.350103604402317+0i "WALKING_DOWNSTAIRS" 26
"8772" -0.288873744379323+0i "WALKING_DOWNSTAIRS" 26
"8773" -0.298269337534403+0i "WALKING_DOWNSTAIRS" 26
"8774" -0.286019033524955+0i "WALKING_DOWNSTAIRS" 26
"8775" -0.286446668364759+0i "WALKING_DOWNSTAIRS" 26
"8776" -0.313373842533868+0i "WALKING_DOWNSTAIRS" 26
"8777" -0.313178543795633+0i "WALKING_DOWNSTAIRS" 26
"8778" -0.27669231270713+0i "WALKING_DOWNSTAIRS" 26
"8779" -0.30487985163107+0i "WALKING_DOWNSTAIRS" 26
"8780" -0.416213095085027+0i "WALKING_UPSTAIRS" 26
"8781" -0.415608306369875+0i "WALKING_UPSTAIRS" 26
"8782" -0.397213861889733+0i "WALKING_UPSTAIRS" 26
"8783" -0.39433494199107+0i "WALKING_UPSTAIRS" 26
"8784" -0.412823100308913+0i "WALKING_UPSTAIRS" 26
"8785" -0.417827577414795+0i "WALKING_UPSTAIRS" 26
"8786" -0.399028805857041+0i "WALKING_UPSTAIRS" 26
"8787" -0.383592334750267+0i "WALKING_UPSTAIRS" 26
"8788" -0.391963207478556+0i "WALKING_UPSTAIRS" 26
"8789" -0.399993632536185+0i "WALKING_UPSTAIRS" 26
"8790" -0.376580987016221+0i "WALKING_UPSTAIRS" 26
"8791" -0.401490437009002+0i "WALKING_UPSTAIRS" 26
"8792" -0.41502554181943+0i "WALKING_UPSTAIRS" 26
"8793" -0.443225758233333+0i "WALKING_UPSTAIRS" 26
"8794" -0.432613663632032+0i "WALKING_UPSTAIRS" 26
"8795" -0.425318579601783+0i "WALKING_UPSTAIRS" 26
"8796" -0.413812435935116+0i "WALKING_UPSTAIRS" 26
"8797" -0.419697565020856+0i "WALKING_UPSTAIRS" 26
"8798" -0.339343228867558+0i "WALKING_DOWNSTAIRS" 26
"8799" -0.311552856233512+0i "WALKING_DOWNSTAIRS" 26
"8800" -0.277075093782888+0i "WALKING_DOWNSTAIRS" 26
"8801" -0.260371187623601+0i "WALKING_DOWNSTAIRS" 26
"8802" -0.251253240556578+0i "WALKING_DOWNSTAIRS" 26
"8803" -0.267683337888235+0i "WALKING_DOWNSTAIRS" 26
"8804" -0.266791776348128+0i "WALKING_DOWNSTAIRS" 26
"8805" -0.30753578137148+0i "WALKING_DOWNSTAIRS" 26
"8806" -0.401467893398587+0i "WALKING_UPSTAIRS" 26
"8807" -0.401558151003565+0i "WALKING_UPSTAIRS" 26
"8808" -0.417238542660428+0i "WALKING_UPSTAIRS" 26
"8809" -0.39759488910303+0i "WALKING_UPSTAIRS" 26
"8810" -0.399183433764421+0i "WALKING_UPSTAIRS" 26
"8811" -0.394805119347772+0i "WALKING_UPSTAIRS" 26
"8812" -0.375699348781105+0i "WALKING_UPSTAIRS" 26
"8813" -0.367714320595526+0i "WALKING_UPSTAIRS" 26
"8814" -0.386219305021533+0i "WALKING_UPSTAIRS" 26
"8815" -0.626504892415134+0i "STANDING" 27
"8816" -0.657181047100339+0i "STANDING" 27
"8817" -0.655898916218431+0i "STANDING" 27
"8818" -0.645209148864706+0i "STANDING" 27
"8819" -0.651216420218004+0i "STANDING" 27
"8820" -0.65370568918984+0i "STANDING" 27
"8821" -0.652625377745633+0i "STANDING" 27
"8822" -0.656461613035472+0i "STANDING" 27
"8823" -0.651305032698217+0i "STANDING" 27
"8824" -0.651813294078788+0i "STANDING" 27
"8825" -0.640172176761854+0i "STANDING" 27
"8826" -0.635313559262032+0i "STANDING" 27
"8827" -0.642521569968806+0i "STANDING" 27
"8828" -0.648076376423886+0i "STANDING" 27
"8829" -0.658958692327273+0i "STANDING" 27
"8830" -0.63829140581975+0i "STANDING" 27
"8831" -0.641246168540408+0i "STANDING" 27
"8832" -0.6607956647082+0i "STANDING" 27
"8833" -0.603374594378966+0i "STANDING" 27
"8834" -0.629681221717647+0i "STANDING" 27
"8835" -0.631944862465722+0i "STANDING" 27
"8836" -0.644990747402175+0i "STANDING" 27
"8837" -0.653721991235651+0i "STANDING" 27
"8838" -0.658957706982496+0i "STANDING" 27
"8839" -0.660667271531016+0i "STANDING" 27
"8840" -0.656717711164706+0i "STANDING" 27
"8841" -0.649073498599643+0i "STANDING" 27
"8842" -0.659557307604902+0i "STANDING" 27
"8843" -0.659097295821569+0i "STANDING" 27
"8844" -0.66943282508877+0i "STANDING" 27
"8845" -0.665391105259715+0i "STANDING" 27
"8846" -0.652573147864528+0i "STANDING" 27
"8847" -0.6522639174918+0i "STANDING" 27
"8848" -0.657224677359298+0i "STANDING" 27
"8849" -0.649770219643458+0i "STANDING" 27
"8850" -0.652668365856328+0i "STANDING" 27
"8851" -0.593412499508734+0i "SITTING" 27
"8852" -0.621197055489127+0i "SITTING" 27
"8853" -0.64527518758467+0i "SITTING" 27
"8854" -0.651006806152816+0i "SITTING" 27
"8855" -0.654417670901961+0i "SITTING" 27
"8856" -0.658741519320856+0i "SITTING" 27
"8857" -0.652012258634403+0i "SITTING" 27
"8858" -0.653746701464706+0i "SITTING" 27
"8859" -0.649387154756863+0i "SITTING" 27
"8860" -0.651091313988057+0i "SITTING" 27
"8861" -0.652059015983779+0i "SITTING" 27
"8862" -0.64959181471836+0i "SITTING" 27
"8863" -0.658266352180214+0i "SITTING" 27
"8864" -0.657024026432977+0i "SITTING" 27
"8865" -0.653987666295365+0i "SITTING" 27
"8866" -0.658284218503387+0i "SITTING" 27
"8867" -0.657376075602602+0i "SITTING" 27
"8868" -0.653267860458467+0i "SITTING" 27
"8869" -0.603781599548841+0i "SITTING" 27
"8870" -0.628158784843672+0i "SITTING" 27
"8871" -0.638159021670945+0i "SITTING" 27
"8872" -0.649794960778378+0i "SITTING" 27
"8873" -0.651685541947237+0i "SITTING" 27
"8874" -0.652671911874866+0i "SITTING" 27
"8875" -0.656395295697861+0i "SITTING" 27
"8876" -0.656757952581818+0i "SITTING" 27
"8877" -0.659754384681979+0i "SITTING" 27
"8878" -0.65909287109943+0i "SITTING" 27
"8879" -0.655710050678788+0i "SITTING" 27
"8880" -0.655005346160963+0i "SITTING" 27
"8881" -0.658505807015312+0i "SITTING" 27
"8882" -0.65143205327344+0i "SITTING" 27
"8883" -0.655211096546881+0i "SITTING" 27
"8884" -0.657723471780749+0i "SITTING" 27
"8885" -0.647947210731194+0i "SITTING" 27
"8886" -0.654506631135651+0i "SITTING" 27
"8887" -0.65474650296426+0i "SITTING" 27
"8888" -0.623602015676827+0i "LAYING" 27
"8889" -0.633154179181676+0i "LAYING" 27
"8890" -0.641290002224421+0i "LAYING" 27
"8891" -0.652998903780214+0i "LAYING" 27
"8892" -0.648921046533333+0i "LAYING" 27
"8893" -0.645266547355437+0i "LAYING" 27
"8894" -0.64141000065811+0i "LAYING" 27
"8895" -0.647338078332977+0i "LAYING" 27
"8896" -0.649294785368806+0i "LAYING" 27
"8897" -0.653591827421569+0i "LAYING" 27
"8898" -0.654525429176185+0i "LAYING" 27
"8899" -0.645882347210339+0i "LAYING" 27
"8900" -0.649648138620857+0i "LAYING" 27
"8901" -0.655427637424955+0i "LAYING" 27
"8902" -0.650036193030125+0i "LAYING" 27
"8903" -0.652690731162228+0i "LAYING" 27
"8904" -0.652420233461854+0i "LAYING" 27
"8905" -0.584111073713904+0i "LAYING" 27
"8906" -0.620692568449911+0i "LAYING" 27
"8907" -0.637601505999661+0i "LAYING" 27
"8908" -0.646631162910731+0i "LAYING" 27
"8909" -0.654442983119715+0i "LAYING" 27
"8910" -0.656265982061854+0i "LAYING" 27
"8911" -0.660642507251337+0i "LAYING" 27
"8912" -0.65730233854385+0i "LAYING" 27
"8913" -0.650701356956061+0i "LAYING" 27
"8914" -0.655891042662674+0i "LAYING" 27
"8915" -0.650369891949144+0i "LAYING" 27
"8916" -0.657462913643672+0i "LAYING" 27
"8917" -0.655397182651123+0i "LAYING" 27
"8918" -0.659016792094831+0i "LAYING" 27
"8919" -0.657370503710695+0i "LAYING" 27
"8920" -0.651283301633583+0i "LAYING" 27
"8921" -0.652427476248289+0i "LAYING" 27
"8922" -0.656171213637433+0i "LAYING" 27
"8923" -0.641986352531141+0i "LAYING" 27
"8924" -0.41622683443779+0i "WALKING" 27
"8925" -0.364825348342602+0i "WALKING" 27
"8926" -0.35857641412246+0i "WALKING" 27
"8927" -0.369951410751515+0i "WALKING" 27
"8928" -0.357362500340196+0i "WALKING" 27
"8929" -0.350915077766488+0i "WALKING" 27
"8930" -0.375001592760071+0i "WALKING" 27
"8931" -0.37907284408271+0i "WALKING" 27
"8932" -0.3819696306682+0i "WALKING" 27
"8933" -0.387304437866488+0i "WALKING" 27
"8934" -0.379411648502228+0i "WALKING" 27
"8935" -0.379387860799643+0i "WALKING" 27
"8936" -0.387558942112834+0i "WALKING" 27
"8937" -0.375785394954189+0i "WALKING" 27
"8938" -0.42134396680713+0i "WALKING" 27
"8939" -0.386491504241141+0i "WALKING" 27
"8940" -0.375642627577041+0i "WALKING" 27
"8941" -0.379522688882709+0i "WALKING" 27
"8942" -0.403954465947709+0i "WALKING" 27
"8943" -0.411901855810339+0i "WALKING" 27
"8944" -0.380953018680856+0i "WALKING" 27
"8945" -0.367455351516578+0i "WALKING" 27
"8946" -0.369354996679091+0i "WALKING" 27
"8947" -0.367769695221569+0i "WALKING" 27
"8948" -0.377335483917398+0i "WALKING" 27
"8949" -0.403269709851515+0i "WALKING" 27
"8950" -0.384932678222638+0i "WALKING" 27
"8951" -0.38649821922656+0i "WALKING" 27
"8952" -0.334283494715936+0i "WALKING_DOWNSTAIRS" 27
"8953" -0.370809552575045+0i "WALKING_DOWNSTAIRS" 27
"8954" -0.327717991793191+0i "WALKING_DOWNSTAIRS" 27
"8955" -0.314748172197326+0i "WALKING_DOWNSTAIRS" 27
"8956" -0.354928418661319+0i "WALKING_DOWNSTAIRS" 27
"8957" -0.322169495796756+0i "WALKING_DOWNSTAIRS" 27
"8958" -0.323990566537665+0i "WALKING_DOWNSTAIRS" 27
"8959" -0.318532144794831+0i "WALKING_DOWNSTAIRS" 27
"8960" -0.315517536694652+0i "WALKING_DOWNSTAIRS" 27
"8961" -0.291778628642246+0i "WALKING_DOWNSTAIRS" 27
"8962" -0.288790508004991+0i "WALKING_DOWNSTAIRS" 27
"8963" -0.262249185255437+0i "WALKING_DOWNSTAIRS" 27
"8964" -0.232354932144742+0i "WALKING_DOWNSTAIRS" 27
"8965" -0.268120011220499+0i "WALKING_DOWNSTAIRS" 27
"8966" -0.325661277899643+0i "WALKING_DOWNSTAIRS" 27
"8967" -0.361952242028895+0i "WALKING_DOWNSTAIRS" 27
"8968" -0.355222355231729+0i "WALKING_DOWNSTAIRS" 27
"8969" -0.353162165175045+0i "WALKING_DOWNSTAIRS" 27
"8970" -0.323139762333463+0i "WALKING_DOWNSTAIRS" 27
"8971" -0.34641746690877+0i "WALKING_DOWNSTAIRS" 27
"8972" -0.369599408516934+0i "WALKING_DOWNSTAIRS" 27
"8973" -0.383539331398574+0i "WALKING_DOWNSTAIRS" 27
"8974" -0.414279844352228+0i "WALKING_UPSTAIRS" 27
"8975" -0.433912723018182+0i "WALKING_UPSTAIRS" 27
"8976" -0.423366804838681+0i "WALKING_UPSTAIRS" 27
"8977" -0.412551779557219+0i "WALKING_UPSTAIRS" 27
"8978" -0.436513962945098+0i "WALKING_UPSTAIRS" 27
"8979" -0.442641929180927+0i "WALKING_UPSTAIRS" 27
"8980" -0.433534482166132+0i "WALKING_UPSTAIRS" 27
"8981" -0.440325078433278+0i "WALKING_UPSTAIRS" 27
"8982" -0.44164086041836+0i "WALKING_UPSTAIRS" 27
"8983" -0.446507558606774+0i "WALKING_UPSTAIRS" 27
"8984" -0.439351946805704+0i "WALKING_UPSTAIRS" 27
"8985" -0.425075735773797+0i "WALKING_UPSTAIRS" 27
"8986" -0.42991669793902+0i "WALKING_UPSTAIRS" 27
"8987" -0.443420156493137+0i "WALKING_UPSTAIRS" 27
"8988" -0.453205016016043+0i "WALKING_UPSTAIRS" 27
"8989" -0.44521635301385+0i "WALKING_UPSTAIRS" 27
"8990" -0.443677155403565+0i "WALKING_UPSTAIRS" 27
"8991" -0.426703300638966+0i "WALKING_UPSTAIRS" 27
"8992" -0.433374492506827+0i "WALKING_UPSTAIRS" 27
"8993" -0.410439996809947+0i "WALKING_UPSTAIRS" 27
"8994" -0.400540172653832+0i "WALKING_UPSTAIRS" 27
"8995" -0.425838875922282+0i "WALKING_UPSTAIRS" 27
"8996" -0.439315535946524+0i "WALKING_UPSTAIRS" 27
"8997" -0.429243895113726+0i "WALKING_UPSTAIRS" 27
"8998" -0.443552351337968+0i "WALKING_UPSTAIRS" 27
"8999" -0.618024640451319+0i "STANDING" 27
"9000" -0.634154311439269+0i "STANDING" 27
"9001" -0.641847700436007+0i "STANDING" 27
"9002" -0.652056278630357+0i "STANDING" 27
"9003" -0.649570094050802+0i "STANDING" 27
"9004" -0.648997005238859+0i "STANDING" 27
"9005" -0.648355759571123+0i "STANDING" 27
"9006" -0.657444531286257+0i "STANDING" 27
"9007" -0.654737477694296+0i "STANDING" 27
"9008" -0.65574107697344+0i "STANDING" 27
"9009" -0.64704301002139+0i "STANDING" 27
"9010" -0.650274193028699+0i "STANDING" 27
"9011" -0.652792450093048+0i "STANDING" 27
"9012" -0.651994798957932+0i "STANDING" 27
"9013" -0.649856286524777+0i "STANDING" 27
"9014" -0.662625979058289+0i "STANDING" 27
"9015" -0.653305276878966+0i "STANDING" 27
"9016" -0.654778451800481+0i "STANDING" 27
"9017" -0.653308465472371+0i "STANDING" 27
"9018" -0.640581228423226+0i "STANDING" 27
"9019" -0.654540397557754+0i "STANDING" 27
"9020" -0.645141727165722+0i "STANDING" 27
"9021" -0.646424534732406+0i "STANDING" 27
"9022" -0.641107746442068+0i "STANDING" 27
"9023" -0.645800374344973+0i "STANDING" 27
"9024" -0.584248764404278+0i "STANDING" 27
"9025" -0.60657186930303+0i "STANDING" 27
"9026" -0.600260947728253+0i "STANDING" 27
"9027" -0.605113940853832+0i "STANDING" 27
"9028" -0.623665154581996+0i "STANDING" 27
"9029" -0.653656205136542+0i "STANDING" 27
"9030" -0.653176714803244+0i "STANDING" 27
"9031" -0.637544857784848+0i "STANDING" 27
"9032" -0.626020226683957+0i "STANDING" 27
"9033" -0.628999940543137+0i "STANDING" 27
"9034" -0.643710186251159+0i "STANDING" 27
"9035" -0.656720028186453+0i "STANDING" 27
"9036" -0.638054610831907+0i "STANDING" 27
"9037" -0.632493602914583+0i "STANDING" 27
"9038" -0.640709476990948+0i "STANDING" 27
"9039" -0.638590628513547+0i "STANDING" 27
"9040" -0.624070177382905+0i "STANDING" 27
"9041" -0.629622020993405+0i "STANDING" 27
"9042" -0.640358310003922+0i "STANDING" 27
"9043" -0.596886286756685+0i "SITTING" 27
"9044" -0.635282480323672+0i "SITTING" 27
"9045" -0.639531452875579+0i "SITTING" 27
"9046" -0.648890073608913+0i "SITTING" 27
"9047" -0.644245385161676+0i "SITTING" 27
"9048" -0.658757822750392+0i "SITTING" 27
"9049" -0.663302969416221+0i "SITTING" 27
"9050" -0.648851800585027+0i "SITTING" 27
"9051" -0.644261496822513+0i "SITTING" 27
"9052" -0.656752495305205+0i "SITTING" 27
"9053" -0.653696353567665+0i "SITTING" 27
"9054" -0.65152118124189+0i "SITTING" 27
"9055" -0.649912513570768+0i "SITTING" 27
"9056" -0.652349412569804+0i "SITTING" 27
"9057" -0.650554559406595+0i "SITTING" 27
"9058" -0.659679740742246+0i "SITTING" 27
"9059" -0.620599922301248+0i "SITTING" 27
"9060" -0.646555640985027+0i "SITTING" 27
"9061" -0.639909697425526+0i "SITTING" 27
"9062" -0.643352170067736+0i "SITTING" 27
"9063" -0.646362871743494+0i "SITTING" 27
"9064" -0.649171080272818+0i "SITTING" 27
"9065" -0.622974277070232+0i "SITTING" 27
"9066" -0.620981561402674+0i "SITTING" 27
"9067" -0.632222518808734+0i "SITTING" 27
"9068" -0.657179767746934+0i "SITTING" 27
"9069" -0.65504183955615+0i "SITTING" 27
"9070" -0.652285015343316+0i "SITTING" 27
"9071" -0.64285752261754+0i "SITTING" 27
"9072" -0.647998607608734+0i "SITTING" 27
"9073" -0.652263193505847+0i "SITTING" 27
"9074" -0.652110637684492+0i "SITTING" 27
"9075" -0.659558940613191+0i "SITTING" 27
"9076" -0.604690895153832+0i "LAYING" 27
"9077" -0.629568267455758+0i "LAYING" 27
"9078" -0.640411566762032+0i "LAYING" 27
"9079" -0.647700140501034+0i "LAYING" 27
"9080" -0.657411865444385+0i "LAYING" 27
"9081" -0.65955795677344+0i "LAYING" 27
"9082" -0.657539442234332+0i "LAYING" 27
"9083" -0.655314587167736+0i "LAYING" 27
"9084" -0.658735117009447+0i "LAYING" 27
"9085" -0.654195623910107+0i "LAYING" 27
"9086" -0.645170855949733+0i "LAYING" 27
"9087" -0.64154061428305+0i "LAYING" 27
"9088" -0.645984403062923+0i "LAYING" 27
"9089" -0.649046960614082+0i "LAYING" 27
"9090" -0.645896001637005+0i "LAYING" 27
"9091" -0.647102479071123+0i "LAYING" 27
"9092" -0.64631581841467+0i "LAYING" 27
"9093" -0.644718412908574+0i "LAYING" 27
"9094" -0.640681049605668+0i "LAYING" 27
"9095" -0.634652673111765+0i "LAYING" 27
"9096" -0.640616859281996+0i "LAYING" 27
"9097" -0.647736033712389+0i "LAYING" 27
"9098" -0.638179496188182+0i "LAYING" 27
"9099" -0.60411985587861+0i "LAYING" 27
"9100" -0.623528532409091+0i "LAYING" 27
"9101" -0.637497037733155+0i "LAYING" 27
"9102" -0.643349752434645+0i "LAYING" 27
"9103" -0.647951912007665+0i "LAYING" 27
"9104" -0.649480610484759+0i "LAYING" 27
"9105" -0.654083115185383+0i "LAYING" 27
"9106" -0.657614590301248+0i "LAYING" 27
"9107" -0.655414544732086+0i "LAYING" 27
"9108" -0.652807508305882+0i "LAYING" 27
"9109" -0.650803189742583+0i "LAYING" 27
"9110" -0.645498146845348+0i "LAYING" 27
"9111" -0.643384609741711+0i "LAYING" 27
"9112" -0.649162310066916+0i "LAYING" 27
"9113" -0.652800861551266+0i "LAYING" 27
"9114" -0.4132266331041+0i "WALKING" 27
"9115" -0.377782278158645+0i "WALKING" 27
"9116" -0.359108499871836+0i "WALKING" 27
"9117" -0.339760535167023+0i "WALKING" 27
"9118" -0.361644559327986+0i "WALKING" 27
"9119" -0.367475682818182+0i "WALKING" 27
"9120" -0.379038578486631+0i "WALKING" 27
"9121" -0.357017006449198+0i "WALKING" 27
"9122" -0.358778277784314+0i "WALKING" 27
"9123" -0.383568270893939+0i "WALKING" 27
"9124" -0.385128091479287+0i "WALKING" 27
"9125" -0.369395448459002+0i "WALKING" 27
"9126" -0.380883073682321+0i "WALKING" 27
"9127" -0.382243495575187+0i "WALKING" 27
"9128" -0.383639845770588+0i "WALKING" 27
"9129" -0.369140606485027+0i "WALKING" 27
"9130" -0.376392123388176+0i "WALKING" 27
"9131" -0.372689323557754+0i "WALKING" 27
"9132" -0.368125093670214+0i "WALKING" 27
"9133" -0.387875273012121+0i "WALKING" 27
"9134" -0.394969770991087+0i "WALKING" 27
"9135" -0.365700551125312+0i "WALKING" 27
"9136" -0.356259708892335+0i "WALKING" 27
"9137" -0.376996384292977+0i "WALKING" 27
"9138" -0.373344682578431+0i "WALKING" 27
"9139" -0.363717246406061+0i "WALKING" 27
"9140" -0.374172354714617+0i "WALKING" 27
"9141" -0.380534573837968+0i "WALKING" 27
"9142" -0.394578339293939+0i "WALKING" 27
"9143" -0.331412489483066+0i "WALKING_DOWNSTAIRS" 27
"9144" -0.325313169413369+0i "WALKING_DOWNSTAIRS" 27
"9145" -0.29512600847057+0i "WALKING_DOWNSTAIRS" 27
"9146" -0.303083640952906+0i "WALKING_DOWNSTAIRS" 27
"9147" -0.302306086755615+0i "WALKING_DOWNSTAIRS" 27
"9148" -0.290069982983957+0i "WALKING_DOWNSTAIRS" 27
"9149" -0.267555107035116+0i "WALKING_DOWNSTAIRS" 27
"9150" -0.273155998987522+0i "WALKING_DOWNSTAIRS" 27
"9151" -0.296041899467273+0i "WALKING_DOWNSTAIRS" 27
"9152" -0.294659066603743+0i "WALKING_DOWNSTAIRS" 27
"9153" -0.240188784601996+0i "WALKING_DOWNSTAIRS" 27
"9154" -0.228867723155494+0i "WALKING_DOWNSTAIRS" 27
"9155" -0.270307870879501+0i "WALKING_DOWNSTAIRS" 27
"9156" -0.306739258927346+0i "WALKING_DOWNSTAIRS" 27
"9157" -0.302826215680749+0i "WALKING_DOWNSTAIRS" 27
"9158" -0.308667001970695+0i "WALKING_DOWNSTAIRS" 27
"9159" -0.318401990615152+0i "WALKING_DOWNSTAIRS" 27
"9160" -0.309351892571836+0i "WALKING_DOWNSTAIRS" 27
"9161" -0.306461619951979+0i "WALKING_DOWNSTAIRS" 27
"9162" -0.296314033152941+0i "WALKING_DOWNSTAIRS" 27
"9163" -0.394432706731346+0i "WALKING_DOWNSTAIRS" 27
"9164" -0.341662513963815+0i "WALKING_DOWNSTAIRS" 27
"9165" -0.403040428509804+0i "WALKING_UPSTAIRS" 27
"9166" -0.42697699064492+0i "WALKING_UPSTAIRS" 27
"9167" -0.411688652319786+0i "WALKING_UPSTAIRS" 27
"9168" -0.412619017803119+0i "WALKING_UPSTAIRS" 27
"9169" -0.419184968890998+0i "WALKING_UPSTAIRS" 27
"9170" -0.422096935440624+0i "WALKING_UPSTAIRS" 27
"9171" -0.417260295477005+0i "WALKING_UPSTAIRS" 27
"9172" -0.435524882057397+0i "WALKING_UPSTAIRS" 27
"9173" -0.427478818595633+0i "WALKING_UPSTAIRS" 27
"9174" -0.426258706872781+0i "WALKING_UPSTAIRS" 27
"9175" -0.436636577061497+0i "WALKING_UPSTAIRS" 27
"9176" -0.429062366313904+0i "WALKING_UPSTAIRS" 27
"9177" -0.423743725263458+0i "WALKING_UPSTAIRS" 27
"9178" -0.421509585668485+0i "WALKING_UPSTAIRS" 27
"9179" -0.421268316735651+0i "WALKING_UPSTAIRS" 27
"9180" -0.411870018836542+0i "WALKING_UPSTAIRS" 27
"9181" -0.422886185283244+0i "WALKING_UPSTAIRS" 27
"9182" -0.433930868198039+0i "WALKING_UPSTAIRS" 27
"9183" -0.421409132587344+0i "WALKING_UPSTAIRS" 27
"9184" -0.422161079895722+0i "WALKING_UPSTAIRS" 27
"9185" -0.418485789881283+0i "WALKING_UPSTAIRS" 27
"9186" -0.411380623263405+0i "WALKING_UPSTAIRS" 27
"9187" -0.414179457126025+0i "WALKING_UPSTAIRS" 27
"9188" -0.404395857736007+0i "WALKING_UPSTAIRS" 27
"9189" -0.402741973240963+0i "WALKING_UPSTAIRS" 27
"9190" -0.427681693294652+0i "WALKING_UPSTAIRS" 27
"9191" -0.580766663321925+0i "STANDING" 28
"9192" -0.613752419317469+0i "STANDING" 28
"9193" -0.613403697836542+0i "STANDING" 28
"9194" -0.62336318894262+0i "STANDING" 28
"9195" -0.630308580545989+0i "STANDING" 28
"9196" -0.626561778284492+0i "STANDING" 28
"9197" -0.642356039001961+0i "STANDING" 28
"9198" -0.643447825428164+0i "STANDING" 28
"9199" -0.646618616449911+0i "STANDING" 28
"9200" -0.639756092609982+0i "STANDING" 28
"9201" -0.641167958411996+0i "STANDING" 28
"9202" -0.635385676518182+0i "STANDING" 28
"9203" -0.631387370081105+0i "STANDING" 28
"9204" -0.631339625361319+0i "STANDING" 28
"9205" -0.644586717206417+0i "STANDING" 28
"9206" -0.636740091003476+0i "STANDING" 28
"9207" -0.631857664641176+0i "STANDING" 28
"9208" -0.62607078806066+0i "STANDING" 28
"9209" -0.637543421715865+0i "STANDING" 28
"9210" -0.639852999766906+0i "STANDING" 28
"9211" -0.648747519983761+0i "STANDING" 28
"9212" -0.622654230245455+0i "STANDING" 28
"9213" -0.6349618786041+0i "STANDING" 28
"9214" -0.648370963644742+0i "STANDING" 28
"9215" -0.655250027971355+0i "STANDING" 28
"9216" -0.662689444640089+0i "STANDING" 28
"9217" -0.656591590290374+0i "STANDING" 28
"9218" -0.646473307519786+0i "STANDING" 28
